file,line,type,commit,author,date,time,timezone,datetime,depth,length
style.css,166,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,2,15
style.css,167,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,2,18
style.css,168,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,0,0
style.css,169,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,0,0
style.css,170,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,0,12
style.css,171,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,2,12
style.css,172,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,2,18
style.css,173,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,2,52
style.css,174,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,2,59
style.css,175,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,0,0
style.css,176,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,0,0
style.css,177,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,0,7
style.css,178,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,2,9
style.css,179,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,2,10
style.css,180,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,2,60
style.css,181,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,2,17
style.css,182,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,2,62
style.css,183,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,0,0
style.css,184,css,b5bb2fba,derrickdollesin,2025-05-29,00:33:51,-07:00,2025-05-29T00:33:51-07:00,0,0
style.css,185,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,10
style.css,186,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,0
style.css,187,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,6
style.css,188,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,2,17
style.css,189,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,2,16
style.css,190,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,0
style.css,191,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,0
style.css,192,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,9
style.css,193,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,2,15
style.css,194,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,2,8
style.css,195,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,0
style.css,196,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,0
style.css,197,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,8
